|id     |plate_id |list_id|list_item_id|list_item_name|status|accepted_by|created_at             |
|281,182|2,448,124|87     |208         |FCV4903       |1     |0          |2025-12-12 18:36:41.227|
|281,183|2,448,169|90     |536         |DUM9888       |1     |0          |2025-12-12 18:39:36.952|
|281,184|2,448,170|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:39:43.424|
|281,185|2,448,177|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:40:05.923|
|281,186|2,448,206|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:44:32.76 |
|281,187|2,448,216|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:45:13.559|
|281,188|2,448,231|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:45:50.149|
|281,189|2,448,232|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:45:58.702|
|281,190|2,448,244|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:47:54.8  |
|281,191|2,448,359|90     |520         |FAI3112       |1     |0          |2025-12-12 18:55:40.869|
|281,192|2,448,371|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:56:58.237|
|281,193|2,448,377|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 18:57:39.923|
|281,194|2,448,419|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 19:00:38.418|
|281,195|2,448,629|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 19:20:10.458|
|281,196|2,448,925|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 19:50:32.885|
|281,197|2,449,140|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 20:17:09.104|
|281,198|2,449,239|90     |605         |FCI2937       |1     |0          |2025-12-12 20:26:44.107|
|281,199|2,449,446|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:03:26.592|
|281,200|2,449,486|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:08:47.708|
|281,201|2,449,528|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:11:57.753|
|281,202|2,449,574|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:19:22.474|
|281,203|2,449,761|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:54:04.578|
|281,204|2,449,762|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 21:54:09.079|
|281,205|2,449,832|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 22:13:51.47 |
|281,206|2,449,906|90     |445         |GUP2101       |1     |0          |2025-12-12 22:29:15.811|
|281,207|2,449,912|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 22:29:48.577|
|281,208|2,449,963|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 22:36:23.367|
|281,209|2,450,073|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 22:46:44.487|
|281,210|2,450,192|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 22:56:08.161|
|281,211|2,450,256|90     |492         |GAC6C26       |1     |0          |2025-12-12 23:04:51.028|
|281,212|2,450,306|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 23:11:17.278|
|281,213|2,450,634|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-12 23:57:47.887|
|281,214|2,450,892|90     |536         |DUM9888       |1     |0          |2025-12-13 00:57:08.799|
|281,215|2,450,895|90     |536         |DUM9888       |1     |0          |2025-12-13 00:57:19.371|
|281,216|2,451,178|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 02:32:04.217|
|281,217|2,451,179|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 02:32:05.562|
|281,218|2,451,707|88     |168         |DYJ9497       |1     |0          |2025-12-13 06:28:34.4  |
|281,219|2,451,723|90     |602         |FDD4140       |1     |0          |2025-12-13 06:36:52.908|
|281,220|2,451,855|93     |893         |EET5558       |1     |0          |2025-12-13 07:18:13.314|
|281,221|2,451,931|93     |835         |EMC9H21       |1     |0          |2025-12-13 07:37:27.519|
|281,222|2,452,209|87     |328         |SSS0A17       |1     |0          |2025-12-13 08:08:43.618|
|281,223|2,452,232|87     |330         |TLU2A30       |1     |0          |2025-12-13 08:08:55.935|
|281,224|2,452,498|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 08:33:12.351|
|281,225|2,452,500|93     |862         |GJC4G26       |1     |0          |2025-12-13 08:34:34.98 |
|281,226|2,452,626|93     |917         |FTE6861       |1     |0          |2025-12-13 08:44:25.545|
|281,227|2,452,710|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 08:49:05.707|
|281,228|2,452,737|93     |836         |FSV3C66       |1     |0          |2025-12-13 08:51:47.961|
|281,229|2,452,764|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 08:54:36.936|
|281,230|2,452,871|90     |445         |GUP2101       |1     |0          |2025-12-13 09:08:33.393|
|281,231|2,452,876|87     |330         |TLU2A30       |1     |0          |2025-12-13 09:08:53.415|
|281,232|2,453,049|88     |171         |FXL7E46       |1     |0          |2025-12-13 09:21:00.27 |
|281,233|2,453,430|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:41:43.466|
|281,234|2,453,442|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:42:24.613|
|281,235|2,453,493|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:44:04.959|
|281,236|2,453,652|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:51:32.239|
|281,237|2,453,668|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:52:36.435|
|281,238|2,453,670|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 09:53:05.233|
|281,239|2,454,077|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 10:09:35.966|
|281,240|2,454,209|93     |916         |FQY8538       |1     |0          |2025-12-13 10:16:11.951|
|281,241|2,454,442|93     |844         |EFW1G31       |1     |0          |2025-12-13 10:21:43.912|
|281,242|2,454,446|89     |392         |GBE1H83       |1     |0          |2025-12-13 10:22:16.279|
|281,243|2,454,624|93     |925         |DMR8C38       |1     |0          |2025-12-13 10:28:16.593|
|281,244|2,454,749|93     |852         |BEZ0F04       |1     |0          |2025-12-13 10:35:47.704|
|281,245|2,454,850|93     |882         |DTP6551       |1     |0          |2025-12-13 10:41:03.952|
|281,246|2,454,853|93     |907         |FPX3F26       |1     |0          |2025-12-13 10:41:30.475|
|281,247|2,454,950|93     |912         |FGL1F04       |1     |0          |2025-12-13 10:45:26.438|
|281,248|2,455,051|93     |833         |HHI7738       |1     |0          |2025-12-13 10:50:19.629|
|281,249|2,455,076|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 10:52:19.876|
|281,250|2,455,082|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 10:52:23.523|
|281,251|2,455,157|93     |843         |TDA9E14       |1     |0          |2025-12-13 10:58:25.949|
|281,252|2,455,276|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:05:13.643|
|281,253|2,455,295|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:07:11.79 |
|281,254|2,455,302|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:07:39.085|
|281,255|2,455,303|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:08:00.839|
|281,256|2,455,437|93     |844         |EFW1G31       |1     |0          |2025-12-13 11:17:22.479|
|281,257|2,455,487|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:22:07.671|
|281,258|2,455,569|93     |912         |FGL1F04       |1     |0          |2025-12-13 11:25:35.819|
|281,259|2,455,585|87     |280         |FLA9554       |1     |0          |2025-12-13 11:27:06.291|
|281,260|2,455,928|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:47:39.728|
|281,261|2,456,085|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 11:57:36.308|
|281,262|2,456,315|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 12:15:15.156|
|281,263|2,456,320|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 12:18:13.146|
|281,264|2,456,325|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 12:18:45.247|
|281,265|2,456,578|93     |916         |FQY8538       |1     |0          |2025-12-13 12:32:08.613|
|281,266|2,456,853|93     |882         |DTP6551       |1     |0          |2025-12-13 12:47:06.722|
|281,267|2,456,869|87     |257         |FQL4167       |1     |0          |2025-12-13 12:47:30.444|
|281,268|2,457,002|87     |324         |EGW2487       |1     |0          |2025-12-13 12:57:08.113|
|281,269|2,457,165|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:19:11.889|
|281,270|2,457,184|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:21:54.826|
|281,271|2,457,219|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:28:51.153|
|281,272|2,457,291|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:35:50.679|
|281,273|2,457,337|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:44:16.013|
|281,274|2,457,357|88     |190         |SWN1H03       |1     |0          |2025-12-13 13:45:42.328|
|281,275|2,457,368|88     |186         |EZZ7F13       |1     |0          |2025-12-13 13:47:12.749|
|281,276|2,457,369|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:47:17.651|
|281,277|2,457,474|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 13:56:50.527|
|281,278|2,457,580|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 14:01:23.565|
|281,279|2,457,832|90     |513         |DII0F82       |1     |0          |2025-12-13 14:14:50.488|
|281,280|2,457,875|90     |520         |FAI3112       |1     |0          |2025-12-13 14:16:58.783|
|281,281|2,457,936|90     |545         |EWU5074       |1     |0          |2025-12-13 14:21:07.224|
|281,282|2,457,955|90     |427         |SVP3H94       |1     |0          |2025-12-13 14:22:27.837|
|281,283|2,457,975|93     |852         |BEZ0F04       |1     |0          |2025-12-13 14:25:37.005|
|281,284|2,458,000|90     |606         |EUG6088       |1     |0          |2025-12-13 14:27:31.581|
|281,285|2,458,008|93     |839         |FKZ5D31       |1     |0          |2025-12-13 14:28:45.946|
|281,286|2,458,083|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 14:34:25.431|
|281,287|2,458,121|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 14:38:42.01 |
|281,288|2,458,159|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 14:44:23.252|
|281,289|2,458,175|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 14:46:45.344|
|281,290|2,458,204|93     |837         |GGD8A45       |1     |0          |2025-12-13 14:52:07.732|
|281,291|2,458,309|90     |554         |FYT8646       |1     |0          |2025-12-13 14:58:09.728|
|281,292|2,458,330|90     |729         |EUX1805       |1     |0          |2025-12-13 14:59:36.195|
|281,293|2,458,365|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:03:31.596|
|281,294|2,458,442|93     |917         |FTE6861       |1     |0          |2025-12-13 15:09:26.783|
|281,295|2,458,445|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:10:10.986|
|281,296|2,458,459|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:11:41.628|
|281,297|2,458,511|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:16:01.852|
|281,298|2,458,513|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:16:15.971|
|281,299|2,458,538|93     |919         |ENT1J45       |1     |0          |2025-12-13 15:18:40.131|
|281,300|2,458,558|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:21:17.038|
|281,301|2,458,702|90     |492         |GAC6C26       |1     |0          |2025-12-13 15:33:35.333|
|281,302|2,458,734|90     |624         |CZO1D07       |1     |0          |2025-12-13 15:37:22.597|
|281,303|2,458,749|90     |519         |EXV4D84       |1     |0          |2025-12-13 15:39:59.809|
|281,304|2,458,765|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:42:08.695|
|281,305|2,458,791|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:44:58.426|
|281,306|2,458,792|90     |511         |BEJ6J53       |1     |0          |2025-12-13 15:45:31.885|
|281,307|2,458,797|93     |836         |FSV3C66       |1     |0          |2025-12-13 15:46:13.037|
|281,308|2,458,920|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 15:58:18.287|
|281,309|2,458,956|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:01:35.089|
|281,310|2,458,969|93     |926         |UDT1D77       |1     |0          |2025-12-13 16:02:53.196|
|281,311|2,458,975|90     |601         |AOA7009       |1     |0          |2025-12-13 16:04:25.731|
|281,312|2,458,981|90     |585         |FCD6007       |1     |0          |2025-12-13 16:05:03.05 |
|281,313|2,459,050|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:12:02.505|
|281,314|2,459,054|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:12:44.795|
|281,315|2,459,083|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:14:51.544|
|281,316|2,459,116|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:17:04.885|
|281,317|2,459,137|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:18:03.53 |
|281,318|2,459,158|93     |922         |DMR1459       |1     |0          |2025-12-13 16:20:42.089|
|281,319|2,459,170|90     |469         |EEX5592       |1     |0          |2025-12-13 16:21:53.596|
|281,320|2,459,181|93     |919         |ENT1J45       |1     |0          |2025-12-13 16:22:52.637|
|281,321|2,459,221|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:25:48.974|
|281,322|2,459,223|88     |168         |DYJ9497       |1     |0          |2025-12-13 16:25:54.797|
|281,323|2,459,254|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:28:38.004|
|281,324|2,459,258|93     |899         |SUU4F54       |1     |0          |2025-12-13 16:28:54.656|
|281,325|2,459,260|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:29:22.406|
|281,326|2,459,291|90     |500         |EEG7388       |1     |0          |2025-12-13 16:34:47.125|
|281,327|2,459,304|88     |168         |DYJ9497       |1     |0          |2025-12-13 16:38:22.164|
|281,328|2,459,342|90     |633         |FUG1823       |1     |0          |2025-12-13 16:44:26.001|
|281,329|2,459,395|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:53:51.89 |
|281,330|2,459,436|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 16:58:23.814|
|281,331|2,459,440|93     |922         |DMR1459       |1     |0          |2025-12-13 16:58:34.838|
|281,332|2,459,461|88     |311         |HLU6C62       |1     |0          |2025-12-13 16:59:50.47 |
|281,333|2,459,493|90     |433         |BEY2E07       |1     |0          |2025-12-13 17:02:38.411|
|281,334|2,459,514|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:05:41.348|
|281,335|2,459,525|90     |638         |SVU1J84       |1     |0          |2025-12-13 17:07:00.195|
|281,336|2,459,528|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:07:05.347|
|281,337|2,459,536|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:07:19.743|
|281,338|2,459,580|90     |533         |FJA7786       |1     |0          |2025-12-13 17:13:04.187|
|281,339|2,459,602|93     |925         |DMR8C38       |1     |0          |2025-12-13 17:15:22.175|
|281,340|2,459,603|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:15:29.318|
|281,341|2,459,614|90     |611         |GKH2349       |1     |0          |2025-12-13 17:16:27.66 |
|281,342|2,459,615|90     |556         |ERK5439       |1     |0          |2025-12-13 17:16:41.325|
|281,343|2,459,633|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:18:22.109|
|281,344|2,459,634|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:18:35.466|
|281,345|2,459,637|88     |202         |GHL7G04       |1     |0          |2025-12-13 17:20:35.804|
|281,346|2,459,657|90     |724         |DWN4544       |1     |0          |2025-12-13 17:22:55.982|
|281,347|2,459,723|90     |467         |FMB4321       |1     |0          |2025-12-13 17:29:24.19 |
|281,348|2,459,749|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:33:23.568|
|281,349|2,459,788|90     |505         |FLQ1G82       |1     |0          |2025-12-13 17:40:57.779|
|281,350|2,459,795|88     |168         |DYJ9497       |1     |0          |2025-12-13 17:42:00.279|
|281,351|2,459,874|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 17:53:09.71 |
|281,352|2,459,932|90     |528         |GIK1113       |1     |0          |2025-12-13 18:02:55.881|
|281,353|2,459,937|90     |576         |TJQ6D48       |1     |0          |2025-12-13 18:03:36.612|
|281,354|2,459,958|90     |605         |FCI2937       |1     |0          |2025-12-13 18:05:53.161|
|281,355|2,459,970|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:06:44.919|
|281,356|2,459,973|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:07:09.069|
|281,357|2,459,974|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:07:18.673|
|281,358|2,459,975|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:07:41.466|
|281,359|2,459,977|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:07:52.866|
|281,360|2,459,978|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:08:19.573|
|281,361|2,459,980|90     |621         |SST2A05       |1     |0          |2025-12-13 18:09:17.577|
|281,362|2,459,995|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:11:26.47 |
|281,363|2,460,031|90     |737         |FVK4D56       |1     |0          |2025-12-13 18:20:50.837|
|281,364|2,460,032|90     |638         |SVU1J84       |1     |0          |2025-12-13 18:20:54.539|
|281,365|2,460,062|90     |673         |SWY4J55       |1     |0          |2025-12-13 18:27:15.723|
|281,366|2,460,122|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:33:56.544|
|281,367|2,460,221|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 18:52:08.502|
|281,368|2,460,232|90     |554         |FYT8646       |1     |0          |2025-12-13 18:55:18.613|
|281,369|2,460,444|90     |602         |FDD4140       |1     |0          |2025-12-13 19:22:02.278|
|281,370|2,460,551|90     |581         |TJK9C64       |1     |0          |2025-12-13 19:37:03.469|
|281,371|2,460,554|90     |581         |TJK9C64       |1     |0          |2025-12-13 19:37:12.989|
|281,372|2,460,559|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 19:37:44.818|
|281,373|2,460,775|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 19:59:12.071|
|281,374|2,460,876|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 20:08:53.435|
|281,375|2,460,877|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 20:08:54.785|
|281,376|2,461,132|90     |565         |DDG2354       |1     |0          |2025-12-13 20:34:16.78 |
|281,377|2,461,153|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 20:37:39.398|
|281,378|2,461,250|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 21:01:10.283|
|281,379|2,461,394|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 21:39:20.524|
|281,380|2,461,556|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:05:44.3  |
|281,381|2,461,558|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:05:47.606|
|281,382|2,461,560|93     |899         |SUU4F54       |1     |0          |2025-12-13 22:06:01.247|
|281,383|2,461,561|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:07:20.744|
|281,384|2,461,601|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:18:37.211|
|281,385|2,461,603|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:18:45.759|
|281,386|2,461,667|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:29:35.531|
|281,387|2,461,689|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:39:42.1  |
|281,388|2,461,708|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:46:03.381|
|281,389|2,461,724|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 22:50:21.076|
|281,390|2,461,809|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-13 23:22:10.485|
|281,391|2,462,073|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 01:04:26.392|
|281,392|2,462,080|90     |623         |EQN5590       |1     |0          |2025-12-14 01:08:37.198|
|281,393|2,462,091|93     |846         |SYH9F43       |1     |0          |2025-12-14 01:44:12.995|
|281,394|2,462,117|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 02:13:17.045|
|281,395|2,462,337|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 06:38:22.562|
|281,396|2,462,344|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 06:46:57.019|
|281,397|2,462,430|90     |580         |ELO9287       |1     |0          |2025-12-14 07:44:08.927|
|281,398|2,462,431|93     |917         |FTE6861       |1     |0          |2025-12-14 07:44:16.387|
|281,399|2,462,432|93     |917         |FTE6861       |1     |0          |2025-12-14 07:45:09.611|
|281,400|2,462,449|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 07:50:02.694|
|281,401|2,462,510|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 08:07:38.652|
|281,402|2,462,525|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 08:14:16.423|
|281,403|2,462,527|93     |833         |HHI7738       |1     |0          |2025-12-14 08:15:26.166|
|281,404|2,462,537|93     |837         |GGD8A45       |1     |0          |2025-12-14 08:19:03.24 |
|281,405|2,462,552|93     |907         |FPX3F26       |1     |0          |2025-12-14 08:20:51.956|
|281,406|2,462,578|90     |490         |BZF8E48       |1     |0          |2025-12-14 08:25:17.35 |
|281,407|2,462,658|90     |511         |BEJ6J53       |1     |0          |2025-12-14 08:48:20.46 |
|281,408|2,462,739|90     |483         |FAL7F31       |1     |0          |2025-12-14 09:02:35.906|
|281,409|2,462,787|88     |168         |DYJ9497       |1     |0          |2025-12-14 09:12:28.12 |
|281,410|2,462,823|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 09:17:12.917|
|281,411|2,462,838|93     |835         |EMC9H21       |1     |0          |2025-12-14 09:18:26.514|
|281,412|2,462,840|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 09:20:15.154|
|281,413|2,462,864|90     |704         |FUN0623       |1     |0          |2025-12-14 09:25:18.782|
|281,414|2,462,893|90     |730         |EBI2576       |1     |0          |2025-12-14 09:29:07.27 |
|281,415|2,462,962|90     |451         |FXE5207       |1     |0          |2025-12-14 09:40:42.52 |
|281,416|2,462,967|90     |633         |FUG1823       |1     |0          |2025-12-14 09:41:24.995|
|281,417|2,463,003|90     |549         |FYP9958       |1     |0          |2025-12-14 09:44:53.959|
|281,418|2,463,039|90     |679         |BYX3717       |1     |0          |2025-12-14 09:50:19.653|
|281,419|2,463,090|89     |381         |ELR3562       |1     |0          |2025-12-14 09:58:20.258|
|281,420|2,463,096|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 09:59:59.108|
|281,421|2,463,104|90     |730         |EBI2576       |1     |0          |2025-12-14 10:01:32.284|
|281,422|2,463,121|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:05:19.923|
|281,423|2,463,134|88     |168         |DYJ9497       |1     |0          |2025-12-14 10:06:00.025|
|281,424|2,463,181|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:13:09.398|
|281,425|2,463,228|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:24:35.224|
|281,426|2,463,257|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:28:18.115|
|281,427|2,463,296|90     |737         |FVK4D56       |1     |0          |2025-12-14 10:32:54.283|
|281,428|2,463,300|90     |605         |FCI2937       |1     |0          |2025-12-14 10:34:07.638|
|281,429|2,463,391|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:45:53.924|
|281,430|2,463,393|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 10:46:26.93 |
|281,431|2,463,458|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:01:10.23 |
|281,432|2,463,467|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:02:44.58 |
|281,433|2,463,484|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:05:25.813|
|281,434|2,463,490|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:07:05.87 |
|281,435|2,463,497|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:08:20.865|
|281,436|2,463,522|90     |652         |ELF5C07       |1     |0          |2025-12-14 11:11:25.507|
|281,437|2,463,526|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:11:37.964|
|281,438|2,463,541|90     |544         |FYH0988       |1     |0          |2025-12-14 11:13:32.556|
|281,439|2,463,568|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:15:35.836|
|281,440|2,463,612|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:22:58.019|
|281,441|2,463,619|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:25:20.661|
|281,442|2,463,645|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:27:08.207|
|281,443|2,463,658|90     |431         |TDD2E07       |1     |0          |2025-12-14 11:28:36.228|
|281,444|2,463,693|90     |563         |FAZ5982       |1     |0          |2025-12-14 11:32:10.519|
|281,445|2,463,718|90     |545         |EWU5074       |1     |0          |2025-12-14 11:35:20.224|
|281,446|2,463,756|90     |428         |PZY5E90       |1     |0          |2025-12-14 11:40:32.553|
|281,447|2,463,766|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:41:37.723|
|281,448|2,463,769|90     |606         |EUG6088       |1     |0          |2025-12-14 11:42:33.832|
|281,449|2,463,797|90     |563         |FAZ5982       |1     |0          |2025-12-14 11:45:07.592|
|281,450|2,463,828|90     |536         |DUM9888       |1     |0          |2025-12-14 11:47:58.792|
|281,451|2,463,836|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:48:48.662|
|281,452|2,463,877|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 11:54:50.741|
|281,453|2,463,970|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:10:38.73 |
|281,454|2,463,996|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:12:45.037|
|281,455|2,463,997|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:12:54.023|
|281,456|2,464,071|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:26:26.838|
|281,457|2,464,074|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:27:55.49 |
|281,458|2,464,158|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:39:43.457|
|281,459|2,464,168|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-14 12:42:46.445|
